row_id,timestamp,animal_id,behavior,anomaly,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,heart_rate_bpm,temperature_c
25896,18-01-2025 23:35,cow_3,ruminating,0,0.017,0.411,0.867,-7.49,-4.05,6.47,71,39.41
25897,18-01-2025 23:36,cow_6,grazing,0,0.38,-0.458,1.09,5.15,8.58,-7,86,38.37
25898,18-01-2025 23:37,cow_9,walking,0,0.165,0.306,0.917,-4.13,-6.78,0.58,72,38.13
25899,18-01-2025 23:38,cow_3,grazing,0,-0.002,0.133,1.171,0.3,-2.43,-3.9,69,38.43
25900,18-01-2025 23:39,cow_13,grazing,0,0.568,0.148,1.187,0.85,1.2,-0.55,71,37.37
25901,18-01-2025 23:40,cow_13,ruminating,0,0.056,-0.089,0.816,-2.84,-0.59,-8.41,75,38.72
25902,18-01-2025 23:41,cow_7,grazing,0,0.231,0.101,1.085,5.85,7.81,-3.64,68,39.04
25903,18-01-2025 23:42,cow_5,grazing,0,-0.428,0.184,1.415,3.57,-0.62,-1.89,77,38.15
25904,18-01-2025 23:43,cow_8,grazing,0,-0.123,-0.26,1.039,-3.42,-6.42,-6.51,76,38.54
25905,18-01-2025 23:44,cow_8,ruminating,0,0.162,-0.217,0.953,-1.39,5.08,1.4,65,37.83
25906,18-01-2025 23:45,cow_7,resting,0,-0.127,-0.244,1.044,3.15,6.12,-4.98,86,37.9
25907,18-01-2025 23:46,cow_19,resting,0,-0.359,0.038,0.846,2.22,1.52,-2.84,69,38.88
25908,18-01-2025 23:47,cow_7,grazing,0,0.135,-0.202,1.09,-1.29,5.85,14.47,71,38.14
25909,18-01-2025 23:48,cow_4,grazing,0,-0.282,-0.129,1.199,-5.45,5.33,2.39,64,37.76
25910,18-01-2025 23:49,cow_10,resting,0,0.089,-0.143,1.566,6.71,-1.47,3.87,59,38.41
25911,18-01-2025 23:50,cow_13,resting,0,0.047,-0.035,1.206,2.87,-1.41,-4.16,59,37.71
25912,18-01-2025 23:51,cow_4,resting,0,-0.062,-0.215,0.914,11.37,5.18,-9.01,68,38.47
25913,18-01-2025 23:52,cow_19,ruminating,0,0.008,0.29,0.821,-9.39,5.29,-3.14,78,38.45
25914,18-01-2025 23:53,cow_10,grazing,0,0.147,0.072,1.101,2.68,-2.55,-1.24,70,38.7
25915,18-01-2025 23:54,cow_7,resting,0,0.164,0.125,1.58,-2.96,7.1,-0.83,66,39.22
25916,18-01-2025 23:55,cow_5,resting,0,0.099,-0.023,0.748,-5.86,-5.41,1.73,67,38.17
25917,18-01-2025 23:56,cow_3,resting,0,0.206,0.155,0.796,-9.13,-3.39,-8.79,73,38.4
25918,18-01-2025 23:57,cow_2,walking,0,1.559,0.135,1.114,-5.25,-1.39,8.49,61,38.82
25919,18-01-2025 23:58,cow_11,grazing,0,-0.075,-0.24,0.817,4.02,-0.36,2.31,65,38.7
25920,18-01-2025 23:59,cow_10,resting,0,-0.028,-0.089,0.841,-5.25,1.08,-4.22,76,38.65
25921,19-01-2025 00:00,cow_13,walking,0,0.407,0.653,0.652,0.69,7.99,1.48,69,38.31
25922,19-01-2025 00:01,cow_7,grazing,0,0.488,0.159,1.274,0.93,6.79,4.89,69,38.56
25923,19-01-2025 00:02,cow_10,grazing,0,0.083,-0.149,1.467,2.49,-1.88,-2.25,67,38.67
25924,19-01-2025 00:03,cow_4,grazing,0,0.123,-0.149,1.203,-1.85,2.75,-6.1,66,39.03
25925,19-01-2025 00:04,cow_20,grazing,0,0.185,0.202,1.148,1.23,2.29,-1.44,74,38.71
25926,19-01-2025 00:05,cow_16,resting,0,-0.164,0.108,1.409,-4.19,-0.87,-0.77,66,38.67
25927,19-01-2025 00:06,cow_20,resting,0,-0.472,-0.075,0.974,-0.97,4.52,-4.6,70,38.64
25928,19-01-2025 00:07,cow_6,grazing,0,0.107,-0.417,0.941,9.75,4.19,4.44,70,39.13
25929,19-01-2025 00:08,cow_9,grazing,0,0.141,0.193,0.608,-2.36,-0.43,-1.73,81,38.82
25930,19-01-2025 00:09,cow_13,grazing,0,0.094,0.189,0.757,-3.03,0.56,2.73,68,38.28
25931,19-01-2025 00:10,cow_7,resting,0,0.474,0.089,0.735,4.07,-2.09,-1.46,58,39.18
25932,19-01-2025 00:11,cow_18,grazing,0,0.42,0.041,0.715,-0.75,-1.09,4.38,58,39.23
25933,19-01-2025 00:12,cow_14,resting,0,-0.055,0.204,0.794,-1.05,-0.65,5.22,83,38.51
25934,19-01-2025 00:13,cow_5,grazing,0,0.331,0.351,0.967,-4.86,0.14,-2.46,61,39.47
25935,19-01-2025 00:14,cow_13,walking,0,0.874,0.922,1.305,-4.76,4.39,3.59,74,37.7
25936,19-01-2025 00:15,cow_8,grazing,0,0.301,0.239,0.865,-2.83,1.32,1.94,59,38.51
25937,19-01-2025 00:16,cow_15,resting,0,-0.137,0.222,0.838,9.87,-7.07,-4.1,56,38.18
25938,19-01-2025 00:17,cow_19,grazing,0,-0.015,-0.012,0.993,7.79,10.17,-5.43,72,39.14
25939,19-01-2025 00:18,cow_9,resting,0,0.155,0.091,1.144,-3,-5.33,2.56,67,37.77
25940,19-01-2025 00:19,cow_6,grazing,0,-0.068,0.046,1.042,1.96,7.38,-2.32,57,37.96
25941,19-01-2025 00:20,cow_14,grazing,0,0.29,-0.044,1.534,-11.45,-4.61,2.34,80,38.74
25942,19-01-2025 00:21,cow_10,walking,0,0.092,0.412,1.23,-5.96,-3.14,3.43,81,39.18
25943,19-01-2025 00:22,cow_9,walking,0,0.578,0.294,0.906,8.53,1.29,4.33,72,39.08
25944,19-01-2025 00:23,cow_17,grazing,0,-0.174,0.517,0.829,-8.09,-5.91,9.93,79,38.81
25945,19-01-2025 00:24,cow_13,grazing,0,0.375,0.093,1.048,-1.8,-0.15,-7.77,76,39.42
25946,19-01-2025 00:25,cow_17,grazing,0,0.27,-0.018,1.085,-4.63,-1.47,6.97,78,38.62
25947,19-01-2025 00:26,cow_19,grazing,0,-0.132,-0.339,1.019,1.79,4.71,-2.08,67,38.27
25948,19-01-2025 00:27,cow_13,grazing,0,0.494,-0.076,1.005,2.44,-2.39,-8.69,81,38.58
25949,19-01-2025 00:28,cow_9,grazing,0,0.42,-0.048,1.423,-5.61,0.18,1.67,62,38.36
25950,19-01-2025 00:29,cow_1,grazing,0,0.283,0.178,1.156,-4.28,3.28,-22.42,83,39.14
25951,19-01-2025 00:30,cow_1,grazing,0,0.289,-0.237,1.098,-7.66,-1.28,8.55,77,38.26
25952,19-01-2025 00:31,cow_5,grazing,0,0.324,0.1,1.243,-2.22,1.91,6.32,71,38.39
25953,19-01-2025 00:32,cow_8,walking,0,0.204,0.147,1.546,-1.65,-6.3,0.8,64,38.7
25954,19-01-2025 00:33,cow_18,resting,0,-0.342,-0.018,0.719,3.3,7.47,5.32,64,37.05
25955,19-01-2025 00:34,cow_4,grazing,0,-0.088,0.378,0.825,-2.63,1.57,4.52,65,38.01
25956,19-01-2025 00:35,cow_1,ruminating,0,-0.282,-0.134,0.818,2.33,-3.22,2.78,76,38.59
25957,19-01-2025 00:36,cow_15,grazing,0,-0.002,0.152,0.713,4.64,-4.77,-0.99,65,38.08
25958,19-01-2025 00:37,cow_20,grazing,0,0.661,0.034,0.689,0.01,-4.61,-4.56,75,38.77
25959,19-01-2025 00:38,cow_4,walking,0,0.227,0.116,0.623,-7.77,4.3,4.84,73,38.45
25960,19-01-2025 00:39,cow_9,ruminating,0,-0.282,-0.019,1.292,-8.01,-2.49,-3.14,75,38.51
25961,19-01-2025 00:40,cow_20,walking,0,0.741,0.014,1.233,2.08,-12.37,-0.66,71,37.99
25962,19-01-2025 00:41,cow_10,resting,0,0.041,0.241,1.191,-4.19,7.79,1.83,76,38.8
25963,19-01-2025 00:42,cow_15,grazing,0,0.205,-0.001,0.988,-9.85,-2.65,1.84,58,39.47
25964,19-01-2025 00:43,cow_3,grazing,0,-0.218,0.278,0.6,-2.63,-2.39,-3.83,64,38.95
25965,19-01-2025 00:44,cow_2,walking,0,0.263,0.522,0.677,-3.76,13.8,-1.81,69,38.16
25966,19-01-2025 00:45,cow_5,ruminating,0,-0.224,-0.068,1.402,2.33,-2.12,0.92,62,38.73
25967,19-01-2025 00:46,cow_1,grazing,0,0.339,0.423,0.743,4.17,0.55,-0.75,49,38.26
25968,19-01-2025 00:47,cow_11,resting,0,0.172,0.096,1.078,0.14,-6.39,4.1,75,38.03
25969,19-01-2025 00:48,cow_12,resting,0,-0.119,-0.011,0.897,5.97,-0.09,-0.22,67,37.76
25970,19-01-2025 00:49,cow_3,grazing,0,-0.042,0.011,0.703,-11.26,-7.62,4.21,64,38.36
25971,19-01-2025 00:50,cow_16,grazing,0,0.1,0.331,0.682,-8.26,-1.44,-2.9,68,37.88
25972,19-01-2025 00:51,cow_14,grazing,0,-0.137,-0.037,0.973,-3.09,-5.85,-6.41,84,38.77
25973,19-01-2025 00:52,cow_12,ruminating,0,0.275,0.243,0.96,3.87,4.64,-4.1,67,38.05
25974,19-01-2025 00:53,cow_20,resting,0,-0.401,0.02,0.819,-3.6,-3.77,-2.53,54,37.87
25975,19-01-2025 00:54,cow_16,ruminating,0,0.005,0.44,0.921,-6.46,0.27,-1.34,63,39.11
25976,19-01-2025 00:55,cow_8,grazing,0,0.492,-0.395,0.921,-4.7,-2.68,5.16,70,38.43
25977,19-01-2025 00:56,cow_17,grazing,0,-0.504,-0.137,0.544,11.1,5.07,-7.03,76,38.53
25978,19-01-2025 00:57,cow_17,grazing,0,0.331,0.045,1.289,2.24,-4.06,-2.94,60,39.1
25979,19-01-2025 00:58,cow_7,resting,0,-0.228,-0.01,0.778,7.16,-8.16,0.88,58,38.95
25980,19-01-2025 00:59,cow_15,walking,0,0.548,0.783,0.945,-8.3,-0.29,8.31,77,38.48
25981,19-01-2025 01:00,cow_9,resting,0,-0.092,-0.109,1.024,-3.75,3.1,-0.09,62,38.87
25982,19-01-2025 01:01,cow_4,resting,0,-0.084,0.37,0.956,-2.97,-0.52,-6.75,73,38.53
25983,19-01-2025 01:02,cow_8,grazing,0,0.002,-0.12,0.8,-3.39,-8.31,-3.94,71,38.5
25984,19-01-2025 01:03,cow_10,grazing,0,-0.216,0.531,0.834,-2.39,-5.16,4.26,66,38.56
25985,19-01-2025 01:04,cow_15,grazing,0,0.708,-0.171,1.107,5,0.2,3.11,77,38.34
25986,19-01-2025 01:05,cow_18,grazing,0,0.028,0.083,0.99,-2.65,-7.95,-0.41,64,38.65
25987,19-01-2025 01:06,cow_14,resting,0,0.216,0.244,1.742,-2.83,1.99,-9.46,69,38.81
25988,19-01-2025 01:07,cow_5,grazing,0,0.225,0.331,0.979,3.33,-7.95,-3.46,69,39.06
25989,19-01-2025 01:08,cow_9,grazing,0,-0.102,0.183,0.873,-2.16,2.35,5.52,68,38.79
25990,19-01-2025 01:09,cow_13,resting,0,0.033,-0.141,1.297,1.96,-0.88,1.39,64,38.39
25991,19-01-2025 01:10,cow_19,ruminating,0,-0.075,-0.034,0.995,-7.26,1.98,-3.18,79,39.15
25992,19-01-2025 01:11,cow_11,drinking,0,0.077,-0.06,0.978,1.34,-3.02,-3.11,67,39.37
25993,19-01-2025 01:12,cow_12,grazing,0,-0.176,0.16,0.767,3.61,10.45,-8.27,78,38.66
25994,19-01-2025 01:13,cow_3,grazing,0,0.222,-0.013,0.901,-5.06,6.62,2.06,71,38.56
25995,19-01-2025 01:14,cow_2,walking,0,0.758,-0.1,1.15,1.73,-3.52,-0.83,42,38.62
25996,19-01-2025 01:15,cow_15,grazing,0,0.286,0.148,1.007,-1.77,-7.36,0.99,69,38.54
25997,19-01-2025 01:16,cow_5,grazing,0,0.076,-0.083,0.917,-5.97,10.35,-2.21,76,37.21
25998,19-01-2025 01:17,cow_7,grazing,0,-0.389,0.095,1.109,-0.82,1.86,0.54,76,38.34
25999,19-01-2025 01:18,cow_4,resting,0,-0.159,0.267,1.022,5.27,0.78,-10.87,72,38.57
26000,19-01-2025 01:19,cow_5,walking,0,0.802,0.245,1.214,-0.55,-0.09,-2.46,80,38.19
26001,19-01-2025 01:20,cow_16,grazing,0,0.133,-0.321,1.174,-2.1,-1.76,-4.92,72,38.69
26002,19-01-2025 01:21,cow_15,grazing,0,0.203,-0.274,1.539,-3.88,-0.71,-1.53,62,38.58
26003,19-01-2025 01:22,cow_16,grazing,1,2.205,1.679,1.564,129.12,79.18,84.62,82,39.02
26004,19-01-2025 01:23,cow_4,walking,0,0.528,0.2,0.925,5.51,-2.66,5.96,67,39.26
26005,19-01-2025 01:24,cow_6,resting,0,-0.092,-0.207,0.6,2.31,-6.45,1.73,73,38.85
26006,19-01-2025 01:25,cow_18,grazing,0,-0.173,0.14,1.231,0.28,-1.02,-5.78,62,38.02
26007,19-01-2025 01:26,cow_3,drinking,0,0.084,-0.099,1.438,6.31,-0.27,3.53,70,37.86
26008,19-01-2025 01:27,cow_5,grazing,0,-0.268,0.123,0.741,0.62,0,-0.56,75,38.34
26009,19-01-2025 01:28,cow_2,resting,0,0.255,0.071,1.039,8.57,2.63,1.23,63,39.17
26010,19-01-2025 01:29,cow_16,grazing,0,0.226,0.701,1.23,5.34,-4.92,-8.6,77,38.93
26011,19-01-2025 01:30,cow_6,grazing,0,0.277,0.168,0.703,3.77,-1.33,-0.24,72,38.86
26012,19-01-2025 01:31,cow_15,resting,0,-0.163,-0.056,0.786,2.26,0.91,-2.3,72,37.78
26013,19-01-2025 01:32,cow_18,ruminating,0,-0.289,0.295,1.147,0.04,1.32,0.64,76,39.73
26014,19-01-2025 01:33,cow_6,grazing,0,0.13,0.079,1.099,1.55,6.63,2.97,68,39.03
26015,19-01-2025 01:34,cow_13,grazing,0,0.464,-0.023,1.115,-5.03,-10.9,7.39,77,37.92
26016,19-01-2025 01:35,cow_13,ruminating,0,0.168,0.263,0.74,-5.08,4.24,9.53,56,39.26
26017,19-01-2025 01:36,cow_1,resting,0,0.236,0.11,1.091,3.97,9.5,7.49,67,38.01
26018,19-01-2025 01:37,cow_16,grazing,0,0.13,-0.125,1.192,0.25,1.96,2.43,66,38
26019,19-01-2025 01:38,cow_4,grazing,0,0.373,-0.158,1.362,4.52,3.26,-0.76,77,38.62
26020,19-01-2025 01:39,cow_17,grazing,0,0.401,-0.108,1.155,0.4,-3.35,7.18,74,37.41
26021,19-01-2025 01:40,cow_18,ruminating,0,-0.066,0.389,1.346,5,2.8,0.71,72,38.66
26022,19-01-2025 01:41,cow_16,resting,0,-0.071,0.201,0.883,2.49,-10.44,-2.04,76,39.29
26023,19-01-2025 01:42,cow_1,grazing,0,-0.024,-0.084,1.281,0.46,2.06,4.69,73,38.28
26024,19-01-2025 01:43,cow_6,grazing,0,0.076,-0.043,1.103,-11.28,-1.92,1.81,65,38.61
26025,19-01-2025 01:44,cow_11,grazing,0,-0.179,0.484,0.789,-0.59,-2.04,-2.58,77,39.24
26026,19-01-2025 01:45,cow_6,grazing,0,0.084,0.171,1.094,-3.96,-4.65,7.46,78,38.53
26027,19-01-2025 01:46,cow_17,resting,1,1.692,0.787,2.746,79.82,132.46,113.99,79,38.23
26028,19-01-2025 01:47,cow_4,grazing,0,-0.062,0.433,0.9,10.46,-3.61,1.47,69,37.91
26029,19-01-2025 01:48,cow_14,grazing,0,0.185,0.377,1.061,5.03,-7.14,2.08,73,38.65
26030,19-01-2025 01:49,cow_14,resting,0,0.072,0.407,1.6,0.49,-4.88,-2.77,66,38.38
26031,19-01-2025 01:50,cow_20,resting,0,0.222,-0.154,1.023,-1.26,-7.11,-1.72,63,38.94
26032,19-01-2025 01:51,cow_8,resting,0,-0.382,-0.194,0.666,2.81,-5.17,-5.69,78,38.51
26033,19-01-2025 01:52,cow_2,walking,0,0.457,0.7,0.673,8.11,7.16,-3.59,71,39.51
26034,19-01-2025 01:53,cow_5,grazing,0,0.141,0.214,0.678,7.99,2.32,-1.35,62,38.42
26035,19-01-2025 01:54,cow_4,ruminating,0,0.142,-0.104,1.327,-0.18,7.71,4.65,62,38.39
26036,19-01-2025 01:55,cow_10,grazing,0,0.044,-0.109,0.572,-7.4,-3.69,2.55,71,37.87
26037,19-01-2025 01:56,cow_20,resting,0,0.424,-0.123,1.185,0.96,3.45,2.14,69,38.79
26038,19-01-2025 01:57,cow_3,walking,0,0.635,0.615,1.428,-2.92,-1.81,-3.89,77,39.24
26039,19-01-2025 01:58,cow_16,resting,0,-0.225,0.277,1.01,-2.72,0.99,-10.58,72,37.48
26040,19-01-2025 01:59,cow_10,grazing,0,0.095,-0.02,1.346,-2.81,-9.5,6.3,56,38.37
26041,19-01-2025 02:00,cow_15,grazing,0,0.359,-0.424,0.998,-7.1,-1.17,2.22,56,38.32
26042,19-01-2025 02:01,cow_4,grazing,0,0.016,0.182,1.48,0.52,1.02,3.36,79,37.95
26043,19-01-2025 02:02,cow_1,ruminating,0,0.044,0.078,1.44,-5.75,-2.62,-4.66,83,38.69
26044,19-01-2025 02:03,cow_15,resting,0,0.204,0.296,0.796,3.76,10.31,9.24,71,38.3
26045,19-01-2025 02:04,cow_10,ruminating,0,0.037,0.186,0.895,4.52,2.6,7.48,67,39.1
26046,19-01-2025 02:05,cow_20,grazing,0,0.219,0.427,1.165,-4.54,6.73,-4.04,85,38.12
26047,19-01-2025 02:06,cow_18,grazing,0,0.273,0.208,1.748,5.66,6.81,-1.33,75,38.07
26048,19-01-2025 02:07,cow_16,grazing,0,0.016,0.017,1.244,-0.17,-6.74,7.38,59,38.36
26049,19-01-2025 02:08,cow_9,grazing,0,0.286,0.293,1.224,-3.78,-2.55,-3.69,54,39.13
26050,19-01-2025 02:09,cow_19,grazing,0,-0.322,0.037,1.338,-4.47,1.81,-3.07,70,38.5
26051,19-01-2025 02:10,cow_17,grazing,0,0.032,-0.183,0.461,-6.59,3.6,-2.52,62,38.88
26052,19-01-2025 02:11,cow_10,drinking,0,-0.007,0.394,0.73,4.25,-6.01,-4.02,57,37.86
26053,19-01-2025 02:12,cow_19,walking,0,1.168,0.626,1.152,3.75,2.06,-11.09,73,38.54
26054,19-01-2025 02:13,cow_8,ruminating,0,-0.069,0.024,1.084,10.99,3.19,-1.2,73,38.41
26055,19-01-2025 02:14,cow_19,grazing,0,0.276,-0.22,0.834,2.42,-5.22,1.13,84,38.26
26056,19-01-2025 02:15,cow_5,grazing,1,1.886,2.109,-0.041,99.88,108.11,65.7,69,38.66
26057,19-01-2025 02:16,cow_2,grazing,0,0.705,0.153,0.598,-1.02,-13.97,4.53,65,39.86
26058,19-01-2025 02:17,cow_15,grazing,0,0.161,0.303,1.113,13.37,7.54,-9.98,78,39.08
26059,19-01-2025 02:18,cow_17,drinking,0,0.292,-0.164,0.723,-2.6,-5.86,-8.72,63,38.32
26060,19-01-2025 02:19,cow_10,grazing,0,-0.099,0.312,0.689,1.72,5.01,-1.49,80,39.08
26061,19-01-2025 02:20,cow_2,grazing,0,-0.036,0.064,1.009,-2.08,-6.22,-4.3,69,38.64
26062,19-01-2025 02:21,cow_9,resting,0,0.24,-0.19,1.087,0.71,-6.8,-4.19,83,38.21
26063,19-01-2025 02:22,cow_2,grazing,0,-0.222,-0.078,0.943,-8.85,-3.32,3.74,76,38.34
26064,19-01-2025 02:23,cow_18,grazing,0,-0.225,0.185,1.22,-8.44,-4.77,1.09,69,38.21
26065,19-01-2025 02:24,cow_12,grazing,0,0.14,-0.027,0.776,-2.67,-4.27,-5.51,71,38.4
26066,19-01-2025 02:25,cow_15,grazing,0,0.232,0.295,0.782,1.9,1.72,-0.24,62,38.57
26067,19-01-2025 02:26,cow_20,grazing,0,0.478,0.201,0.445,-1.53,5.27,7.92,66,38.37
26068,19-01-2025 02:27,cow_6,grazing,0,-0.019,0.252,0.793,-11.13,11.05,-3.76,73,39.45
26069,19-01-2025 02:28,cow_18,walking,0,0.326,0.522,0.857,9.14,0.85,-3.42,61,38
26070,19-01-2025 02:29,cow_13,grazing,0,0.276,0.011,0.853,-0.98,3.78,-1.45,75,38.82
26071,19-01-2025 02:30,cow_4,grazing,0,0.024,-0.199,0.798,0.05,-5.22,-0.95,74,39.62
26072,19-01-2025 02:31,cow_12,walking,0,0.326,0.254,1.593,0.9,1.81,-2.8,77,39.19
26073,19-01-2025 02:32,cow_9,grazing,0,0.456,0.259,1.044,-7.05,7.2,-1.01,74,38.87
26074,19-01-2025 02:33,cow_2,ruminating,0,0.178,-0.112,0.986,2.35,-7.53,4.1,74,38.58
26075,19-01-2025 02:34,cow_16,resting,0,-0.079,-0.017,1.004,4.52,4.47,0.77,68,37.99
26076,19-01-2025 02:35,cow_1,ruminating,0,-0.338,0.186,1.052,9.41,4.58,4.11,57,38.67
26077,19-01-2025 02:36,cow_4,grazing,0,-0.022,-0.116,0.599,4.18,-9.02,3.08,68,38.7
26078,19-01-2025 02:37,cow_15,grazing,0,0.472,0.3,1.43,0.77,-4.58,-2.14,56,38.2
26079,19-01-2025 02:38,cow_20,ruminating,0,0.026,0.204,0.946,1.35,8.48,-8.57,68,38.82
26080,19-01-2025 02:39,cow_1,grazing,0,0.174,0.21,0.756,-6.57,-3.22,1.71,70,38.37
26081,19-01-2025 02:40,cow_20,grazing,0,0.536,-0.362,1.612,10.21,5.6,-7.41,80,38.42
26082,19-01-2025 02:41,cow_15,resting,0,0.183,-0.253,1.748,-1.7,0.89,-0.81,60,37.92
26083,19-01-2025 02:42,cow_3,grazing,0,0.33,-0.04,0.783,6.19,-0.41,6.66,76,38.81
26084,19-01-2025 02:43,cow_13,grazing,0,0.184,-0.187,1.266,-6.68,1.93,-1.45,85,38.03
26085,19-01-2025 02:44,cow_18,grazing,0,0.191,0.529,0.672,-4.27,-2.09,4.37,68,38.29
26086,19-01-2025 02:45,cow_13,grazing,0,0.321,-0.286,0.882,-5.34,0.37,5.9,77,39.13
26087,19-01-2025 02:46,cow_10,grazing,0,0.536,0.501,1.127,-5.83,-1.27,0.04,70,39.15
26088,19-01-2025 02:47,cow_20,walking,0,0.473,0.505,0.864,-8.21,1.2,5.1,77,38.76
26089,19-01-2025 02:48,cow_7,grazing,0,-0.076,-0.106,1.107,5.5,-6.77,9,56,38
26090,19-01-2025 02:49,cow_8,grazing,0,-0.362,0.163,1.046,-3.08,-6.33,3.07,71,38.48
26091,19-01-2025 02:50,cow_1,resting,0,-0.083,0.154,0.923,-3.39,-4.62,3.53,74,38.03
26092,19-01-2025 02:51,cow_18,ruminating,0,0.024,-0.507,0.773,-2.75,7.07,3.57,63,39.2
26093,19-01-2025 02:52,cow_12,grazing,0,0.559,-0.091,1.595,1.85,-3.88,1.18,60,38.71
26094,19-01-2025 02:53,cow_18,resting,0,0.435,0.015,0.899,-5.27,1.85,1.02,67,38.77
26095,19-01-2025 02:54,cow_12,walking,0,0.133,0.256,0.728,-3.01,8.73,2.43,72,39.49
26096,19-01-2025 02:55,cow_20,grazing,0,-0.145,0.01,0.872,-3.21,3.28,3.23,60,37.95
26097,19-01-2025 02:56,cow_9,grazing,0,0.183,0.039,0.949,-10.65,-3.36,2.05,70,39.62
26098,19-01-2025 02:57,cow_2,grazing,0,0.087,0.053,1.133,-1.65,-5.95,-6.51,87,37.93
26099,19-01-2025 02:58,cow_14,ruminating,0,-0.134,0.093,0.631,0.45,-5.69,-2.58,61,38.74
26100,19-01-2025 02:59,cow_4,walking,0,0.306,0.742,0.926,12.88,4.51,10.3,75,38.28
26101,19-01-2025 03:00,cow_15,resting,0,-0.121,0.184,0.218,5.42,-3.23,-0.38,69,38.94
26102,19-01-2025 03:01,cow_17,resting,0,-0.04,0.056,1.246,-1.85,8.04,0.1,77,38.71
26103,19-01-2025 03:02,cow_19,ruminating,0,0.024,0.514,0.768,-5.54,-2.14,-7.83,79,38.51
26104,19-01-2025 03:03,cow_6,grazing,0,0.197,-0.038,1.071,2.56,-2.18,-5.57,72,38.8
26105,19-01-2025 03:04,cow_9,grazing,0,0.136,-0.063,0.97,5.9,0.04,0.28,72,39.15
26106,19-01-2025 03:05,cow_17,resting,0,-0.094,0.046,1.267,1.1,8.04,2.42,68,38.41
26107,19-01-2025 03:06,cow_15,ruminating,0,0.145,-0.16,0.647,-6.39,2.7,-4.46,83,39.02
26108,19-01-2025 03:07,cow_5,resting,0,0.208,-0.141,1.013,-8.14,1.9,0.58,74,38.7
26109,19-01-2025 03:08,cow_18,resting,0,-0.211,-0.223,1.127,0.18,-12.11,-6.31,82,38.32
26110,19-01-2025 03:09,cow_4,resting,0,0,-0.146,1.083,-0.1,-9.84,-8.3,71,37.68
26111,19-01-2025 03:10,cow_2,grazing,0,0.3,0.219,0.886,-7.02,-4,-3.45,61,38
26112,19-01-2025 03:11,cow_19,resting,0,0.05,-0.243,1.006,2.81,1.1,-8.06,80,38.07
26113,19-01-2025 03:12,cow_5,walking,0,0.777,0.435,0.391,7.51,-4.12,-2.63,61,38.03
26114,19-01-2025 03:13,cow_4,ruminating,0,-0.343,-0.379,1.137,5.18,0.49,5.01,62,38.22
26115,19-01-2025 03:14,cow_5,grazing,0,0.106,0.004,0.907,-3.77,-1.27,10.07,60,38.02
26116,19-01-2025 03:15,cow_19,resting,0,-0.014,0.183,1.234,1.39,2.12,-0.13,55,39.28
26117,19-01-2025 03:16,cow_13,grazing,0,0.075,-0.134,0.965,-0.38,7.5,-0.98,63,38.49
26118,19-01-2025 03:17,cow_16,ruminating,0,0.156,0.211,0.88,-3.75,-9.77,-1,70,37.78
26119,19-01-2025 03:18,cow_12,grazing,0,-0.026,-0.389,1.143,-5.26,-4.13,-2.19,69,37.54
26120,19-01-2025 03:19,cow_9,ruminating,0,-0.042,0.097,1.156,0.6,-2.81,6,73,38.06
26121,19-01-2025 03:20,cow_16,resting,0,-0.075,0.236,1.036,-3.6,3.41,-3.68,60,37.82
26122,19-01-2025 03:21,cow_14,grazing,0,0.46,0.031,1.378,7.66,6.79,-5.23,86,38.73
26123,19-01-2025 03:22,cow_1,resting,0,0.019,-0.109,1.136,9.47,-2.38,-9.25,73,38.48
26124,19-01-2025 03:23,cow_20,grazing,0,-0.078,0.494,0.909,-6.06,-9.39,1.94,78,38.3
26125,19-01-2025 03:24,cow_4,grazing,0,0.19,0.051,0.881,-15.17,6.69,6.35,71,39
26126,19-01-2025 03:25,cow_9,grazing,0,0.274,0.363,1.066,0.49,4.68,3.08,64,39
26127,19-01-2025 03:26,cow_19,grazing,0,-0.227,0.375,1.101,-2.63,-2.86,2.47,73,39.16
26128,19-01-2025 03:27,cow_14,grazing,0,0.218,0.377,1.075,-2.49,-8.84,-3.08,66,37.56
26129,19-01-2025 03:28,cow_12,ruminating,0,0.238,0.239,0.899,-2.76,-3.63,-2.93,64,38.63
26130,19-01-2025 03:29,cow_4,resting,0,0.112,-0.011,1.006,-2.57,-4.52,4.24,75,39.35
26131,19-01-2025 03:30,cow_7,grazing,0,0.445,-0.046,0.737,-0.37,6.78,-0.05,75,37.53
26132,19-01-2025 03:31,cow_17,grazing,0,0.351,0.007,0.898,-8.78,-3.61,-3.2,74,38.68
26133,19-01-2025 03:32,cow_1,resting,0,0.059,-0.062,1.156,3.47,-2.68,-2.65,79,38.73
26134,19-01-2025 03:33,cow_14,grazing,0,-0.27,0.183,0.865,-10.35,-0.74,-4.62,82,37.65
26135,19-01-2025 03:34,cow_15,resting,0,0.146,-0.341,0.967,-6.06,2.11,5.42,67,38.09
26136,19-01-2025 03:35,cow_12,resting,0,-0.276,-0.295,1.082,0.52,-2.42,-4.53,58,38.73
26137,19-01-2025 03:36,cow_12,ruminating,0,0.314,-0.317,1.306,10.43,4.67,-3.17,75,39.45
26138,19-01-2025 03:37,cow_6,grazing,0,0.289,-0.045,0.785,1.95,1.55,-3.9,60,38.32
26139,19-01-2025 03:38,cow_13,grazing,0,0.087,0.263,1.371,7.14,-2.48,8.5,68,38.7
